FID,thermo_tecto_age,thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,heat_prod_provinces,thickness_crust,d_2_young_rift,lon,lat,upper_mantle_vel_structure,rock_type,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
308,2.0,13.0,12.0,-0.0168,600.2800293,4193.290039,4554.529785,1198.75,14.98332405,1.54999995,37.0,283.5700073,-26.33331299,77.50012207,2.0,3,1.87375081,-48.1809998,-34.6716003,242458.0,57.1749992,376.0759888
309,2.0,12.99800015,12.0,-0.0259,583.1699829,4211.189941,4535.620117,1191.459961,14.57738018,1.54999995,36.2000008,263.25,-25.33331299,77.50012207,2.0,3,1.84645462,-66.0334015,-36.4453011,248867.0,64.8956985,498.5539856
321,2.0,12.99800015,12.0,-0.032,565.8900147,4228.870117,4517.0,1184.780029,14.2302494,1.54999995,35.9000015,242.3699951,-24.33331299,77.50012207,2.0,2,1.82888985,-50.4404984,-37.1739006,255984.0,9.3694201,498.5539856
565,1.0,13.00300026,12.0,-0.0266,1211.439941,3333.110107,4904.839844,1757.48999,47.94267273,1.00999999,37.0,180.1300049,-66.33331299,77.50012207,2.0,2,2.41494012,51.5059013,-34.9113998,206848.0,67.7092972,604.9119873
568,1.0,13.00399971,12.0,-0.0262,1197.650024,3356.959961,4927.330078,1742.869995,47.46051025,1.00999999,37.0,184.2899933,-65.33331299,77.50012207,2.0,2,2.55093002,81.9893036,-35.084301,214942.0,79.7317963,707.460022
569,1.0,13.00399971,12.0,-0.0262,1183.839966,3380.76001,4949.970215,1728.300049,46.50268936,1.00999999,37.5,181.6399994,-64.33331299,77.50012207,2.0,2,2.55093002,139.5110016,-35.203701,222186.0,60.5429993,707.460022
572,1.0,12.99699974,12.0,-0.0269,1170.030029,3404.47998,4972.759766,1713.77002,45.54668045,1.00999999,37.7999992,178.7700043,-63.33331299,77.50012207,2.0,2,2.57295251,235.1640015,-35.3683014,222859.0,45.2108994,568.7189941
574,1.0,12.99699974,12.0,-0.0283,1156.199951,3428.139893,4995.689941,1699.310059,44.59260178,1.00999999,38.0999985,177.6600037,-62.33331299,77.50012207,2.0,2,2.61699748,242.121994,-35.6039009,218054.0,42.1931,335.7799988
576,1.0,12.99600029,12.0,-0.0304,1142.369995,3451.72998,5018.75,1684.900024,43.64057922,1.00999999,38.2999992,180.2200012,-61.33331299,77.50012207,2.0,2,2.63393998,144.6730042,-35.8120003,222643.0,40.0461998,335.7799988
578,1.0,12.99600029,12.0,-0.0318,1128.550049,3475.22998,5041.930176,1670.560059,42.69075012,1.00999999,38.4000015,186.2700043,-60.33331299,77.50012207,2.0,2,2.62378001,82.7526016,-35.8919983,235280.0,40.2783012,503.0130005
580,1.0,13.00300026,12.0,-0.0321,1114.72998,3498.649902,5065.22998,1656.280029,41.74326324,1.00999999,38.7000008,195.5099945,-59.33331299,77.50012207,2.0,2,2.62612009,109.4169998,-35.7589989,259068.0,44.6724014,310.8829956
582,1.0,13.00300026,12.0,-0.0306,1100.920044,3521.969971,5088.629883,1641.699951,40.79828262,1.00999999,39.0,207.4900055,-58.33331299,77.50012207,2.0,2,2.64095998,137.1060028,-35.3755989,286216.0,52.3161011,296.67099
584,5.0,13.00500011,12.0,-0.0274,1087.119995,3545.199951,5112.129883,1627.199951,39.85599136,0.95999998,39.0,220.9199982,-57.33331299,77.50012207,2.0,2,2.66343164,140.0399933,-34.7919006,277393.0,62.6119995,228.1730042
585,5.0,13.00500011,12.0,-0.0229,1073.339966,3568.330078,5135.72998,1610.130005,38.91657639,0.95999998,39.0,232.6499939,-56.33331299,77.50012207,2.0,2,2.68751407,3.4163301,-34.1166,274815.0,65.6081009,72.8936996
586,5.0,12.99699974,12.0,-0.018,1059.579956,3591.360107,5159.399902,1592.630005,37.98025894,0.95999998,39.0,245.3899994,-55.33331299,77.50012207,2.0,2,2.71060061,-59.8507996,-33.5340004,285931.0,59.7635002,72.8936996
587,5.0,12.99699974,12.0,-0.0138,1045.859985,3614.27002,5170.72998,1575.319946,37.04726791,0.95999998,39.0,260.0700073,-54.33331299,77.50012207,2.0,2,2.73720694,56.3969002,-33.1859016,294068.0,61.8675995,62.8814011
588,5.0,13.00300026,12.0,-0.0108,1032.170044,3637.070068,5146.899902,1558.189941,36.1178627,0.95999998,39.0999985,276.3599853,-53.33331299,77.50012207,2.0,2,2.71901941,59.1458015,-33.2188988,290813.0,69.2695999,-56.7733994
589,5.0,13.00300026,12.0,-0.0097,1018.52002,3659.73999,5123.129883,1541.25,35.19232941,0.95999998,39.2000008,294.0,-52.33331299,77.50012207,1.0,2,2.65603805,96.2867966,-33.5894012,282519.0,57.9920998,-106.1269989
590,5.0,13.0010004,12.0,-0.0103,1004.679993,3682.290039,5099.430176,1524.530029,34.27098083,0.95999998,39.4000015,312.7600098,-51.33331299,77.50012207,1.0,2,2.62417316,203.8119965,-34.1996994,282315.0,54.6478996,-106.1269989
591,5.0,13.0010004,12.0,-0.0124,990.7399902,3704.719971,5075.819824,1508.02002,33.35416031,0.95999998,39.5,332.4400024,-50.33331299,77.50012207,1.0,2,2.6471324,471.4830017,-34.9275017,289753.0,55.1068001,-170.1730042
592,5.0,13.00199985,12.0,-0.015,975.9199829,3727.01001,5052.299805,1491.75,32.44225693,0.95999998,39.5999985,352.7799988,-49.33331299,77.50012207,1.0,2,2.6781404,316.75,-35.5589981,289015.0,50.0845985,-215.3350067
593,5.0,13.00199985,12.0,-0.0174,960.3499756,3749.159912,5028.870117,1475.72998,31.53569412,0.95999998,39.5999985,370.7200012,-48.33331299,77.50012207,2.0,2,2.7171967,293.6690063,-35.9602013,281034.0,41.0601997,-142.3549957
594,5.0,12.99800015,12.0,-0.0191,944.2700195,3771.159912,5005.540039,1459.959961,30.63494682,0.95999998,39.7000008,389.519989,-47.33331299,77.50012207,2.0,2,2.71321917,232.9819946,-36.0993004,281574.0,37.3749008,-216.8130035
595,5.0,12.99800015,12.0,-0.0198,927.6199951,3793.030029,4982.330078,1444.469971,29.74054527,0.95999998,39.7000008,409.1099853,-46.33331299,77.50012207,2.0,2,2.66620755,15.4518995,-36.0247993,290818.0,40.4947014,-166.4029999
596,5.0,13.00300026,12.0,-0.0194,911.0,3814.73999,4959.240234,1429.26001,28.85307693,0.95999998,39.7000008,429.3800049,-45.33331299,77.50012207,2.0,2,2.64119005,-63.364399,-35.8937988,290676.0,40.5676003,-166.4029999
597,5.0,13.00300026,12.0,-0.0183,894.4099731,3836.290039,4936.279785,1414.349976,27.97320175,0.95999998,39.7000008,450.230011,-44.33331299,77.50012207,2.0,2,2.63816714,-51.3981018,-35.8423004,288167.0,37.8437996,-175.1959991
598,5.0,12.99499989,12.0,-0.017,877.8699951,3857.689941,4913.459961,1399.77002,27.10165977,0.95999998,39.7000008,471.5799866,-43.33331299,77.50012207,2.0,2,2.62344289,107.137001,-35.9390984,286191.0,38.8630981,-239.1499939
599,5.0,12.99499989,12.0,-0.0157,861.3699951,3878.929932,4890.779785,1384.890015,26.23928261,0.95999998,39.7000008,493.3500061,-42.33331299,77.50012207,2.0,2,2.59701753,-134.4329987,-36.1640015,284220.0,42.4208984,-242.3419952
600,5.0,13.00199985,12.0,-0.0152,844.9299927,3899.98999,4868.25,1370.150024,25.38700485,0.95999998,39.7000008,515.4899902,-41.33331299,77.50012207,2.0,2,2.58029675,-25.7071991,-36.4239998,285333.0,42.7262001,-242.3419952
601,5.0,13.00199985,12.0,-0.0153,828.5599976,3920.879883,4845.890137,1355.73999,24.54587555,0.95999998,39.7000008,537.9500122,-40.33331299,77.50012207,2.0,2,2.5732801,2.3778,-36.6375008,279810.0,38.4221001,-129.977005
602,5.0,13.00199985,12.0,-0.0159,812.2600098,3941.580078,4823.700195,1341.680054,23.71708298,0.95999998,39.5900002,557.960022,-39.33331299,77.50012207,2.0,2,2.54632998,2.47944,-36.7226982,275531.0,40.5088997,-93.4160004
603,5.0,13.00199985,12.0,-0.0169,796.0499878,3962.110107,4801.680176,1327.98999,22.90196419,0.95999998,39.5,536.4099731,-38.33331299,77.50012207,2.0,2,2.49944615,4.0609999,-36.6548004,265670.0,39.3254013,-127.2829971
604,5.0,12.99699974,12.0,-0.0174,779.9299927,3982.459961,4779.850098,1314.680054,22.10203552,0.95999998,39.5,514.8800049,-37.33331299,77.50012207,2.0,2,2.44309902,59.5643005,-36.4238014,259177.0,43.1749001,-127.2829971
605,5.0,12.99699974,12.0,-0.0165,763.9199829,4002.620117,4758.220215,1301.77002,21.31900597,0.95999998,39.4000015,493.3999939,-36.33331299,77.50012207,2.0,2,2.3772893,98.4829025,-36.0256004,257319.0,45.0591011,-205.9550018
606,5.0,12.9989996,12.0,-0.0138,748.0200195,4022.590088,4736.790039,1289.290039,20.55480385,0.95999998,39.2999992,471.980011,-35.33331299,77.50012207,2.0,2,2.32301831,105.7819977,-35.4333,254813.0,53.3148003,-176.904007
607,5.0,12.9989996,12.0,-0.0092,732.25,4042.370117,4715.569824,1277.22998,19.81161308,0.95999998,39.2000008,450.6199951,-34.33331299,77.50012207,2.0,2,2.28028679,52.5946999,-34.6105995,254418.0,70.6884995,-176.904007
608,5.0,12.99800015,12.0,-0.0034,716.6300049,4061.949951,4694.580078,1265.640015,19.09188271,0.95999998,39.0,429.3599853,-33.33331299,77.50012207,2.0,2,2.2455101,147.5930023,-33.5896988,259044.0,74.2777023,48.2891006
609,5.0,12.99800015,12.0,0.003,700.2399902,4081.340088,4673.810059,1254.52002,18.39836884,0.95999998,38.9000015,408.2000122,-32.33331299,77.50012207,2.0,2,2.21868849,119.6009979,-32.5075989,265267.0,87.5339966,361.82901
610,5.0,13.00500011,12.0,0.0079,683.1900024,4100.52002,4653.290039,1243.890015,17.73414803,0.95999998,38.7000008,387.1799927,-31.33331299,77.50012207,2.0,2,2.19422507,132.6320038,-31.6011009,265031.0,92.6203003,123.6750031
611,5.0,13.00500011,12.0,0.0101,666.2700195,4119.5,4633.009766,1233.76001,17.10263062,0.95999998,38.0,366.3200073,-30.33331299,77.50012207,2.0,2,2.17211962,62.9961014,-31.0828991,255827.0,88.4926987,123.6750031
9,2.0,13.00199985,12.0,-0.0328,472.4299927,4169.700195,4572.540039,1239.449951,14.91643429,1.54999995,35.4000015,173.449997,-23.33331299,78.50012207,2.0,2,1.89387274,-63.3172989,-35.835701,247041.0,-14.9991999,-142.7559967
10,2.0,13.00199985,12.0,-0.0284,456.0499878,4185.810059,4556.189941,1235.0,14.71393871,1.54999995,34.7900009,152.0899963,-22.33331299,78.50012207,4.0,2,1.89369202,-56.4617004,-34.1920013,236820.0,42.6184998,-236.6000061
11,2.0,12.9989996,12.0,-0.0226,439.8999939,4201.709961,4540.140137,1231.130005,14.57738018,1.54999995,34.2000008,130.8899994,-21.33331299,78.50012207,4.0,2,1.92722189,-40.7994995,-31.9885006,224921.0,26.9874001,-139.5899963
98,2.0,13.00500011,12.0,-0.027,522.7600098,4120.089844,4623.310059,1256.150024,15.8902483,1.54999995,36.5,237.9799957,-26.33331299,78.50012207,2.0,3,1.92291379,161.5469971,-34.4620018,234366.0,64.8090973,-108.310997
99,2.0,13.0,12.0,-0.0322,505.8099976,4136.830078,4606.109863,1250.040039,15.50806236,1.54999995,36.2000008,216.4199982,-25.33331299,78.50012207,2.0,3,1.90345943,20.6473999,-35.7663994,245896.0,53.3902016,-317.5329895
100,2.0,13.0,12.0,-0.0342,489.0299988,4153.370117,4589.180176,1244.469971,15.18222618,1.54999995,35.9000015,194.8999939,-24.33331299,78.50012207,2.0,3,1.89712858,-60.5197983,-36.4141006,254477.0,20.0454006,-142.7559967
172,1.0,10.0,10.0,-0.0363,1189.650024,3209.159912,4846.22998,1791.099976,49.84476089,1.00999999,37.0,303.7200012,-71.33331299,78.50012207,2.0,1,2.41494012,-185.2230072,-32.8932991,222928.0,76.6863022,-90.0418015
173,1.0,10.0,10.0,-0.0329,1176.180054,3231.340088,4865.939941,1777.359985,49.62358475,1.00999999,37.0,297.0700073,-70.33331299,78.50012207,2.0,1,2.41494012,-44.3064995,-33.8815002,213847.0,65.7598038,-90.0418015
174,1.0,12.9989996,12.0,-0.0287,1162.680054,3253.51001,4885.850098,1763.630005,49.42165375,1.00999999,37.0,292.3399963,-69.33331299,78.50012207,2.0,1,2.41494012,11.2827997,-34.7593994,207028.0,87.667099,251.2120056
175,1.0,12.9989996,12.0,-0.0246,1149.130005,3275.659912,4905.939941,1749.910034,49.23921204,1.00999999,37.0,289.6099853,-68.33331299,78.50012207,2.0,1,2.41494012,52.3683014,-35.3083,205219.0,78.0923996,313.894989
176,1.0,12.9989996,12.0,-0.0211,1135.540039,3297.780029,4926.189941,1736.209961,49.07646942,1.00999999,37.4000015,288.9400024,-67.33331299,78.50012207,2.0,1,2.41494012,89.9685974,-35.4231987,215876.0,80.0662003,313.894989
177,1.0,12.9989996,12.0,-0.0191,1121.880005,3319.870117,4946.609863,1722.540039,48.7083168,1.00999999,37.5,290.3500061,-66.33331299,78.50012207,2.0,1,2.41494012,36.7519989,-35.1253014,219819.0,80.2288971,328.256012
178,1.0,13.00399971,12.0,-0.0193,1108.180054,3341.919922,4967.189941,1708.900024,47.75458145,1.00999999,37.9000015,293.8200073,-65.33331299,78.50012207,2.0,1,2.51867008,35.5620003,-34.578701,223162.0,80.3729019,495.6069946
179,1.0,13.00399971,12.0,-0.0211,1094.459961,3363.929932,4987.919922,1695.290039,46.80277634,1.00999999,37.9000015,292.0799866,-64.33331299,78.50012207,2.0,1,2.51867008,85.3695984,-33.9785995,223803.0,81.4148026,343.631012
180,1.0,12.99600029,12.0,-0.0242,1080.709961,3385.889893,5008.790039,1681.72998,45.85302734,1.00999999,38.0,289.5700073,-63.33331299,78.50012207,2.0,1,2.53390503,-92.7444,-33.4165001,218742.0,81.9201965,343.631012
181,1.0,12.99600029,12.0,-0.0274,1066.930054,3407.800049,5029.799805,1668.209961,44.90545654,1.00999999,38.2000008,288.9500122,-62.33331299,78.50012207,2.0,1,2.56437492,-90.6615982,-32.9598007,216817.0,86.2249985,250.4250031
182,1.0,12.9989996,12.0,-0.0296,1053.140015,3429.639893,5050.930176,1654.73999,43.96020889,1.00999999,38.2999992,290.3999939,-61.33331299,78.50012207,2.0,1,2.57606125,-29.3316002,-32.5861015,227702.0,82.2235031,89.8365021
183,1.0,12.9989996,12.0,-0.0297,1039.319946,3451.419922,5072.180176,1641.329956,43.01743698,1.00999999,38.5,293.8999939,-60.33331299,78.50012207,2.0,1,2.56896377,-64.1451035,-32.2624016,243352.0,83.9187012,89.8365021
184,1.0,13.00300026,12.0,-0.0276,1025.5,3473.129883,5093.540039,1627.97998,42.07730865,1.00999999,38.7000008,299.3800049,-59.33331299,78.50012207,2.0,1,2.56679749,-24.6772995,-31.9617004,261833.0,90.1355972,71.3906021
273,1.0,10.00500011,10.0,-0.0384,1203.069946,3186.959961,4826.700195,1804.849976,50.08492661,1.00999999,32.9500008,312.1499939,-72.33331299,78.50012207,2.0,3,1.78685248,-137.4259949,-32.2330017,230599.0,82.4838028,-255.7870026
300,2.0,13.0,12.0,-0.0037,572.0700073,4068.649902,4676.529785,1277.619995,17.33493614,1.54999995,38.0,302.7600098,-29.33331299,78.50012207,2.0,3,2.12348866,-49.6470985,-32.2695999,239705.0,69.9569016,105.5800018
301,2.0,13.0,12.0,-0.011,556.539978,4085.98999,4658.529785,1269.949951,16.80773544,1.54999995,37.0,281.1600037,-28.33331299,78.50012207,2.0,3,2.02235007,-49.7919998,-32.6557007,240413.0,68.6116028,106.762001
302,2.0,13.00500011,12.0,-0.0195,539.8499756,4103.140137,4640.790039,1262.790039,16.32482719,1.54999995,36.7000008,259.5599976,-27.33331299,78.50012207,2.0,3,1.95549166,55.8359985,-33.3790016,236147.0,68.9051971,-108.310997
536,1.0,13.00300026,12.0,-0.0236,1011.679993,3494.76001,5115.009766,1614.709961,41.1400032,1.00999999,38.7999992,306.7200012,-58.33331299,78.50012207,2.0,2,2.56956244,-18.0517006,-31.6816998,276661.0,90.042099,4.04072
537,5.0,13.00500011,12.0,-0.0185,997.8499756,3516.310059,5136.569824,1601.5,40.20572281,0.95999998,38.7999992,315.7900085,-57.33331299,78.50012207,2.0,2,2.58523989,43.0200005,-31.4738007,276012.0,83.0225983,4.04072
538,5.0,13.00500011,12.0,-0.0138,984.0300293,3537.780029,5158.22998,1588.380005,39.27467346,0.95999998,38.7999992,326.4599915,-56.33331299,78.50012207,2.0,2,2.61383009,38.4216003,-31.3976994,272852.0,75.1227036,5.0932598
539,5.0,12.9989996,12.0,-0.0106,970.210022,3559.159912,5179.959961,1575.349976,38.3470993,0.95999998,39.0,338.5599976,-55.33331299,78.50012207,2.0,2,2.62852502,50.8149986,-31.5429993,273486.0,72.5699005,5.0932598
540,5.0,12.9989996,12.0,-0.0103,956.4000244,3580.439941,5186.950195,1562.420044,37.42325592,0.95999998,39.0,351.8200073,-54.33331299,78.50012207,2.0,2,2.62932491,-12.8899002,-31.9195004,274820.0,77.0236969,-181.0090027
541,5.0,13.00199985,12.0,-0.0124,942.6099853,3601.610107,5165.049805,1549.589966,36.5034256,0.95999998,39.0900002,363.7799988,-53.33331299,78.50012207,2.0,2,2.63163304,-25.2241001,-32.4883003,273768.0,71.6368027,-132.3600006
542,5.0,13.00199985,12.0,-0.0168,928.8400269,3622.689941,5143.220215,1536.859985,35.58792114,0.95999998,39.2000008,376.3099976,-52.33331299,78.50012207,1.0,2,2.55826044,14.9462996,-33.1430016,262926.0,58.8362999,-147.3589935
543,5.0,13.00199985,12.0,-0.0221,915.0999756,3643.649902,5121.470215,1524.26001,34.67708206,0.95999998,39.2999992,389.9899902,-51.33331299,78.50012207,1.0,2,2.53955102,-15.6083002,-33.7792015,256583.0,53.3502007,-91.1187973
544,5.0,13.00199985,12.0,-0.0272,901.3900147,3664.48999,5099.790039,1511.780029,33.77128983,0.95999998,39.2999992,404.7099915,-50.33331299,78.50012207,1.0,2,2.57550454,132.5330048,-34.2550011,273188.0,55.2733994,-27.6340008
545,5.0,13.00199985,12.0,-0.0304,887.7199707,3685.209961,5078.209961,1499.439941,32.87096024,0.95999998,39.5,420.3500061,-49.33331299,78.50012207,1.0,2,2.6022315,370.6789856,-34.4916,279583.0,64.4721985,-27.6340008
546,5.0,13.00199985,12.0,-0.0312,874.0800171,3705.810059,5056.709961,1487.23999,31.97655296,0.95999998,39.5,436.8099976,-48.33331299,78.50012207,2.0,2,2.61973166,267.07901,-34.4836006,273997.0,64.8494034,-63.7765999
547,5.0,13.0010004,12.0,-0.0291,860.1099853,3726.280029,5035.330078,1475.189941,31.08858299,0.95999998,39.5,454.0,-47.33331299,78.50012207,2.0,2,2.60881543,35.5904999,-34.3097992,271787.0,50.3129005,-178.878006
548,5.0,13.0010004,12.0,-0.0248,846.1799927,3746.620117,5014.049805,1463.300049,30.2076149,0.95999998,39.5,471.8299866,-46.33331299,78.50012207,2.0,2,2.5694828,9.80616,-34.0772018,277071.0,44.7492981,-178.878006
549,5.0,13.0,12.0,-0.0195,831.3599853,3766.830078,4992.890137,1451.579956,29.33428001,0.95999998,39.5,490.2200012,-45.33331299,78.50012207,2.0,2,2.55772305,70.1934967,-33.8656006,278887.0,48.6958008,-153.1779938
550,5.0,13.0,12.0,-0.0143,815.7800293,3786.889893,4971.859863,1440.030029,28.46928215,0.95999998,39.5,509.1199951,-44.33331299,78.50012207,2.0,2,2.57353592,74.5410004,-33.7322998,273555.0,42.4617996,-171.1909943
551,5.0,12.99699974,12.0,-0.0105,800.2299805,3806.810059,4950.959961,1428.680054,27.61340332,0.95999998,39.5,521.4500122,-43.33331299,78.50012207,2.0,2,2.56926394,11.9090996,-33.7205009,267101.0,45.8582001,-171.1909943
552,5.0,12.99699974,12.0,-0.0088,783.7999878,3826.590088,4930.189941,1416.800049,26.76751709,0.95999998,39.5999985,524.8499756,-42.33331299,78.50012207,2.0,2,2.54490662,33.5922012,-33.7930984,260867.0,49.8913994,-113.1910019
553,5.0,12.9989996,12.0,-0.0093,767.1500244,3846.219971,4909.580078,1403.849976,25.93260574,0.95999998,39.5,528.2399902,-41.33331299,78.50012207,2.0,2,2.5221951,93.7942963,-33.9025993,258089.0,46.6876984,-113.1910019
554,5.0,12.9989996,12.0,-0.0113,750.5300293,3865.689941,4889.120117,1391.22998,25.10975838,0.95999998,39.5,522.3499756,-40.33331299,78.50012207,2.0,2,2.50112891,100.8769989,-34.0457001,254308.0,47.1874008,-143.1269989
555,5.0,12.99800015,12.0,-0.0139,733.9400024,3885.0,4868.830078,1378.939941,24.30020523,0.95999998,39.4000015,515.0100098,-39.33331299,78.50012207,2.0,2,2.47481084,11.7358999,-34.169899,250029.0,43.5942993,-127.1289978
556,5.0,12.99800015,12.0,-0.016,717.4000244,3904.149902,4848.700195,1367.0,23.50531769,0.95999998,39.4000015,496.6099853,-38.33331299,78.50012207,2.0,2,2.44324064,45.9732018,-34.2436981,247597.0,36.6114006,-127.1289978
557,5.0,13.00199985,12.0,-0.0164,700.9099731,3923.129883,4828.759766,1355.430054,22.72663689,0.95999998,39.2999992,475.1600037,-37.33331299,78.50012207,2.0,2,2.41090941,89.6322021,-34.2998009,247200.0,38.6542015,1.8318
558,5.0,13.00199985,12.0,-0.0149,684.4799805,3941.949951,4809.0,1344.22998,21.96588326,0.95999998,39.2000008,453.6900024,-36.33331299,78.50012207,2.0,2,2.37781692,61.6959,-34.3081017,247763.0,55.2001991,82.0823975
559,5.0,12.99699974,12.0,-0.0112,668.1199951,3960.590088,4789.430176,1333.420044,21.22498512,0.95999998,39.0999985,432.1900024,-35.33331299,78.50012207,2.0,2,2.34087038,113.9349976,-34.2122993,246310.0,65.5755997,82.0823975
560,5.0,12.99699974,12.0,-0.0062,651.8400269,3979.060059,4770.060059,1323.02002,20.50609589,0.95999998,39.0,410.6600037,-34.33331299,78.50012207,2.0,2,2.30006933,251.4120026,-33.9620018,246729.0,75.733902,35.6544991
561,5.0,13.0010004,12.0,-0.0013,635.6500244,3997.350098,4750.910156,1313.050049,19.81161308,0.95999998,39.0,389.1099853,-33.33331299,78.50012207,2.0,2,2.26301003,286.7850037,-33.5488014,253916.0,88.5501022,-120.6949997
562,5.0,13.0010004,12.0,0.0024,619.5599976,4015.449951,4731.970215,1303.5,19.14418983,0.95999998,38.9000015,367.5400085,-32.33331299,78.50012207,2.0,2,2.22969222,161.4210052,-33.0377998,260614.0,77.7706985,114.8499985
563,5.0,13.00399971,12.0,0.0035,603.5999756,4033.379883,4713.25,1294.410034,18.50675583,0.95999998,38.7000008,345.9599915,-31.33331299,78.50012207,2.0,2,2.20328951,21.7651997,-32.5553017,248619.0,68.9815979,268.2630005
564,5.0,13.00399971,12.0,0.0015,587.7600098,4051.110107,4694.77002,1285.77002,17.9025135,0.95999998,38.0,324.3699951,-30.33331299,78.50012207,2.0,2,2.18380189,-87.4433975,-32.2577019,237949.0,72.4720001,105.5800018
5,2.0,13.00199985,12.0,-0.0275,403.0499878,4094.419922,4647.609863,1276.150024,15.8902483,1.54999995,35.7099991,164.3999939,-23.33331299,79.50012207,2.0,2,1.95131648,151.7480011,-40.0554008,242370.0,53.3726997,294.0889893
6,2.0,13.00199985,12.0,-0.0293,387.5899963,4109.379883,4632.870117,1271.890015,15.70031834,1.54999995,35.2999992,144.1399994,-22.33331299,79.50012207,2.0,2,1.91001642,121.1780014,-38.5374985,242112.0,66.6801987,663.289978
7,2.0,12.9989996,12.0,-0.0278,371.6000061,4124.149902,4618.399902,1267.97998,15.57241154,1.54999995,34.7999992,123.8700028,-21.33331299,79.50012207,2.0,2,1.91199064,84.8113022,-36.0187988,214018.0,42.7937012,663.289978
8,1.0,12.9989996,12.0,-0.0235,354.3399963,4138.709961,4604.220215,1264.449951,15.11621666,1.00999999,34.3499985,103.5899963,-20.33331299,79.50012207,4.0,2,1.93229187,9.1512098,-32.9458008,194365.0,40.2505989,630.0889893
95,2.0,13.00500011,12.0,-0.0062,450.4899902,4048.370117,4693.430176,1291.030029,16.80773544,1.54999995,36.5,225.1199951,-26.33331299,79.50012207,2.0,3,1.97034073,401.9570007,-37.4566002,218114.0,69.7491989,62.3092003
96,2.0,13.0,12.0,-0.0148,434.519989,4063.909912,4677.899902,1285.72998,16.44688416,1.54999995,36.3499985,204.8899994,-25.33331299,79.50012207,2.0,3,1.96593523,139.6320038,-39.2545013,230136.0,72.3824005,62.3092003
97,2.0,13.0,12.0,-0.0224,418.7000122,4079.26001,4662.620117,1280.76001,16.14001274,1.54999995,36.0999985,184.6499939,-24.33331299,79.50012207,2.0,3,1.96995616,147.5390015,-40.2795982,239738.0,62.5040016,294.0889893
145,1.0,13.00399971,12.0,-0.0067,1009.280029,3350.300049,5027.589844,1664.349976,47.12218094,1.00999999,37.2000008,326.5700073,-64.33331299,79.50012207,2.0,1,2.45414996,-31.6298008,-37.9109001,228968.0,67.7469025,-292.4360046
146,1.0,12.99600029,12.0,-0.0083,995.7199707,3370.449951,5046.549805,1652.050049,46.17900085,1.00999999,37.2000008,322.9899902,-63.33331299,79.50012207,2.0,1,2.45581007,-64.7447968,-36.8675995,222701.0,66.3087997,447.3099976
147,1.0,12.99600029,12.0,-0.011,982.0700073,3390.560059,5065.640137,1639.800049,45.23825836,1.00999999,37.7000008,320.2999878,-62.33331299,79.50012207,2.0,1,2.45913005,-87.733902,-35.8549004,221050.0,76.9569016,447.3099976
148,1.0,12.9989996,12.0,-0.0136,968.3900147,3410.610107,5084.850098,1627.609985,44.30011368,1.00999999,37.7000008,318.5400085,-61.33331299,79.50012207,2.0,1,2.46030378,-1.8454,-34.9079018,230349.0,75.9524994,234.5679932
149,1.0,12.9989996,12.0,-0.015,954.6799927,3430.620117,5104.180176,1615.47998,43.36473083,1.00999999,37.7000008,317.7099915,-60.33331299,79.50012207,2.0,1,2.45933127,-105.0950012,-34.0224991,243391.0,72.785202,299.7330017
150,1.0,13.00300026,12.0,-0.0146,940.9500122,3450.570068,5123.609863,1603.430054,42.43230057,1.00999999,37.7999992,317.8299866,-59.33331299,79.50012207,2.0,1,2.44815254,-180.9980011,-33.2671013,253654.0,72.0820007,299.7330017
151,1.0,13.00300026,12.0,-0.0125,927.1799927,3470.459961,5143.149902,1591.449951,41.50301361,1.00999999,38.2000008,318.8999939,-58.33331299,79.50012207,1.0,1,2.42676759,-40.6120987,-32.7125015,263438.0,77.4700012,-12.8289003
152,5.0,13.00500011,12.0,-0.0093,913.3900147,3490.280029,5162.779785,1579.560059,40.5770874,0.95999998,38.4000015,320.8900147,-57.33331299,79.50012207,1.0,1,2.424335,1.02938,-32.3759003,265435.0,80.1653976,-12.8289003
153,5.0,13.00500011,12.0,-0.0059,899.5900269,3510.02002,5182.5,1567.76001,39.65475845,0.95999998,38.5,323.8099976,-56.33331299,79.50012207,2.0,1,2.44085503,-17.1093998,-32.2999992,260396.0,77.2313004,-37.6780014
154,5.0,12.9989996,12.0,-0.0038,885.7700195,3529.699951,5202.299805,1556.050049,38.73628616,0.95999998,38.5999985,327.6099853,-55.33331299,79.50012207,2.0,1,2.43530512,40.2663002,-32.5071983,252332.0,84.0959015,-37.6780014
155,5.0,12.9989996,12.0,-0.0036,871.9500122,3549.290039,5204.970215,1544.439941,37.82195282,0.95999998,38.5999985,332.2799988,-54.33331299,79.50012207,2.0,1,2.40768504,-14.6126003,-32.9328003,243955.0,82.3789978,157.9559937
156,5.0,13.00199985,12.0,-0.0056,858.1199951,3568.790039,5185.009766,1532.949951,36.91205597,0.95999998,38.7000008,337.7600098,-53.33331299,79.50012207,2.0,1,2.40401268,-12.3605003,-33.4693985,241890.0,76.7611008,214.352005
