FID,G_ther_age,thk_up_cru,thk_mid_cr,upman_den_,d_2ridge,d_2trench,d2_transfo,d_2volcano,d_2hotspot,G_heat_pro,crusthk_cr,lithk_cona,depthmoho,G_d_2yng_r,OBJECTID_1,Longitude_1,Latitude_1,num_in_cel,num_in_con,GHF,G_u_m_vel_,lthlgy_all,lthlgy_mod,age,magnetic_M,moho_GReD,moho_Pasya,litho_asth,WGM2012_Ai,WGM2012_Bo,ETOPO_1deg,continent
416,5,12.99600029,12,-0.0257,1169.150024,4074.080078,4866.02002,1260.130005,28.50438499,0.95999998,38.9000015,200,-36.63999939,255.0899963,417,-47.33331299,71.50012207,0,0,0,2,0,9,2.32230997,-92.5588989,-36.7252007,42115.89844,260210,15.8326998,34.2075005,301.9519958,0
417,5,12.99600029,12,-0.0187,1133.829956,4105.689941,4831.180176,1227.119995,27.5408783,0.95999998,39,200,-36.58000183,290.4100037,418,-46.33331299,71.50012207,0,0,0,2,0,9,2.34632158,74.1891022,-36.7307014,42449.60156,262921,15.7440004,32.2174988,218.4620056,0
418,5,12.99600029,12,-0.0166,1098.51001,4137.089844,4796.459961,1194.449951,26.58006859,0.95999998,39.2999992,200,-36.74000168,325.7200012,419,-45.33331299,71.50012207,0,0,0,2,0,9,2.34124994,-37.4192009,-37.3713989,43313.89844,263215,12.6926003,28.5478001,105.0500031,0
419,5,12.99600029,12,-0.0193,1063.219971,4168.279785,4761.850098,1162.150024,25.62225533,0.95999998,39.5,200,-36.81999969,361.019989,420,-44.33331299,71.50012207,0,0,0,2,0,9,2.30709481,-73.2494965,-38.0754013,43766.30078,255156,13.0504999,28.9039001,66.3303986,0
420,5,12.99600029,12,-0.024,1027.949951,4199.240234,4727.379883,1130.280029,24.66779327,0.95999998,39.5999985,190,-36.81999969,396.2900085,421,-43.33331299,71.50012207,0,0,0,2,0,9,2.26986289,1.4012901,-38.4171982,42866.69922,253286,8.7165098,23.9211006,24.4074993,0
421,5,12.99600029,12,-0.0266,992.7299805,4229.97998,4693.040039,1098.859985,23.71708298,0.95999998,39.7999992,190,-36.93000031,431.5499878,422,-42.33331299,71.50012207,0,0,0,2,0,9,2.22955465,152.647995,-38.2748985,42893.69922,257575,-0.925857,12.7905998,66.7682037,0
422,5,13,12,-0.0251,957.5700073,4260.490234,4658.870117,1067.959961,22.77059555,0.95999998,38,190,-35.04999924,466.769989,423,-41.33331299,71.50012207,0,0,0,2,0,9,2.20063043,91.4299011,-37.7603989,43004.80078,253736,5.04321,16.5102997,-95.680603,0
423,5,12.99600029,12,-0.0214,817.8699951,4374.779785,4523.959961,950.6099853,19.03943253,0.95999998,40.0999985,180,-36.93000031,607.3599853,424,-37.33331299,71.50012207,0,0,51.3,2,0,9,2.03030109,594.1459961,-37.2694016,42963.39844,242533,25.1210995,21.0135002,19.0671997,0
424,5,12.99600029,12,-0.029,783.3099976,4402.089844,4490.75,923.1599731,18.12456894,0.95999998,39.9000015,170,-36.77000046,642.4099731,425,-36.33331299,71.50012207,0,0,51.3,2,0,9,1.97601116,289.2550049,-37.5606003,42947.60156,230544,14.6647997,6.2832799,129.7290039,0
425,5,13.00300026,12,-0.0372,748.9400024,4429.109863,4457.77002,896.6300049,17.21917534,0.95999998,37,170,-33.93999863,673.5499878,426,-35.33331299,71.50012207,0,0,0,2,0,9,1.8996563,-78.0562973,-37.5488014,42835.10156,229615,10.3115997,-1.37493,223.5910034,0
426,5,13.00300026,12,-0.0428,714.8200073,4455.850098,4425.040039,871.0999756,16.32482719,0.95999998,37,170,-34.02999878,647.25,427,-34.33331299,71.50012207,0,0,0,4,0,9,1.82764375,69.3124008,-37.1562004,42790.30078,231250,21.4276009,6.6210799,399.9989929,0
427,5,12.9989996,12,-0.0444,680.9899902,4482.299805,4392.569824,846.6500244,15.44344521,0.95999998,37,160,-34.13999939,621.4299927,428,-33.33331299,71.50012207,0,0,0,4,0,9,1.74627936,98.3067017,-36.6006012,43047.69922,217859,24.5146999,6.4363599,459.5880127,0
35,5,13.0010004,12,-0.0424,603.4000244,4483.27002,4348.450195,848.3400269,13.50925636,0.95999998,41.3499985,160,-38.79000092,470.4100037,36,-30.33331299,72.50012207,0,0,0,4,0,1,1.66873419,85.8364029,-40.7443008,41684.69922,219538,0.434942,-35.9702988,1713.180054,0
36,2,12.9989996,12,-0.034,539.4299927,4473.160156,4290.069824,806.9799805,12.0208149,1.54999995,43.2000008,150,-41.52000046,419.8900147,37,-28.33331299,72.50012207,0,0,0,4,0,1,1.55136752,-45.5591011,-38.9628983,43543.80078,110586,-31.6063004,-53.3791008,2011.229981,0
37,2,13.00399971,12,-0.0274,508.0100098,4444.109863,4261.379883,786.1199951,11.33578396,1.54999995,39.9000015,140,-38.54000092,395.4599915,38,-27.33331299,72.50012207,0,0,0,4,0,1,1.47375178,-32.486599,-36.9095993,40747.80078,71770.10156,6.28935,-1.54644,1540.099976,0
38,2,13.00399971,12,-0.0231,477.0899963,4415.399902,4233.049805,764.9000244,10.70046711,1.54999995,35,130,-33.84999847,370.8800049,39,-26.33331299,72.50012207,0,0,0,6,0,1,1.3812412,-72.5711975,-34.5485001,37707.5,68218.39844,20.7942009,30.4298992,365.5310059,0
39,2,13.0010004,12,-0.0224,446.769989,4387.040039,4205.080078,744.8900147,10.12422848,1.54999995,31.3999996,100,-30.54000092,346.1499939,40,-25.33331299,72.50012207,0,0,0,6,0,1,1.33442318,-145.1600037,-32.4141998,35401.80078,80001.70313,73.2315979,105.5999985,1287.209961,0
105,5,13.0010004,12,-0.0414,635.8300171,4458.680176,4378.109863,869.5599976,14.30034924,0.95999998,39,160,-36.22999954,496.6300049,106,-31.33331299,72.50012207,0,0,0,4,0,2,1.71530414,93.6446991,-40.3925018,42429.39844,222234,18.0634995,-14.3962002,1208.400024,0
117,1,13.00300026,12,-0.0158,384.769989,4331.419922,4150.299805,708.8900147,9.19238853,1.00999999,27.8500004,100,-27.60000038,296.4700012,118,-23.33331299,72.50012207,0,0,0,6,0,3,1.27999437,-192.7689972,-28.1872005,27707.40039,58630.5,7.0707598,93.917099,-5.8839798,0
118,1,13.00300026,12,-0.0054,354.6799927,4304.180176,4123.52002,693.0499878,8.86002254,1.00999999,25.0499992,100,-24.97999954,273.1000061,119,-22.33331299,72.50012207,0,0,0,6,0,3,1.26426816,-296.4110107,-25.9801998,22324.19922,56743.30078,25.8089008,130.6410065,-2.05264,0
242,5,13.00300026,12,-0.0173,1367.670044,3840.689941,5083.689941,1487.75,34.5615387,0.95999998,37,210,-36.08000183,74,243,-53.33331299,72.50012207,0,0,0,2,0,7,2.30050445,-8.8186102,-38.3250999,40806.39844,250449,-13.0591002,32.7436981,201.4069977,0
243,5,13.00300026,12,-0.024,1334.589966,3872.030029,5050.330078,1455.890015,33.59315491,0.95999998,37,210,-35.5,106.1900024,244,-52.33331299,72.50012207,0,0,0,2,0,7,2.3310082,22.6861,-40.0517006,41722.69922,243394,0.975891,21.9386005,385.7680054,0
244,5,12.99699974,12,-0.0305,1301.439941,3903.209961,5017.009766,1424.209961,32.62667465,0.95999998,37.5999985,210,-35.79000092,137.3600006,245,-51.33331299,72.50012207,0,0,0,2,0,7,2.35855126,-41.8060989,-40.7397003,42235.10156,249729,9.3955002,18.1294994,385.7680054,0
245,5,12.99699974,12,-0.0347,1268.22998,3934.209961,4983.759766,1392.73999,31.66228104,0.95999998,38.2999992,210,-36.25,169.0299988,246,-50.33331299,72.50012207,0,0,0,2,0,7,2.38313365,-5.8659701,-40.1791,42325.60156,268667,24.5711002,28.8817997,567.6060181,0
246,5,12.99499989,12,-0.0236,1101.48999,4086.469971,4818.759766,1239.339966,26.8793602,0.95999998,39.5,200,-36.77000046,330.6499939,247,-45.33331299,72.50012207,0,0,0,2,0,7,2.44225383,-83.9963989,-37.4989014,42859.39844,277451,6.8867602,17.9627991,-21.3801994,0
247,5,12.99499989,12,-0.0238,1068.050049,4114.689941,4786.100098,1209.650024,25.93260574,0.95999998,39.7999992,200,-36.97999954,363.7099915,248,-44.33331299,72.50012207,0,0,0,2,0,7,2.40988207,-7.4087701,-37.1721992,43171,265409,14.5221004,27.9992008,-59.6848984,0
393,1,13.00300026,12,-0.0114,1433.640015,3777.52002,5083.910156,1551.949951,36.5034256,0.95999998,35.3400002,210,-35.25999832,13.26000023,394,-55.33331299,72.50012207,0,0,0,4,0,9,2.28525257,-27.0454006,-34.3886986,40425.89844,241214,-20.1893997,82.547699,-471.2049866,0
394,5,13.00399971,12,-0.0353,1234.969971,3965.040039,4950.569824,1361.5,30.70016289,0.95999998,38.4000015,210,-36.18000031,201.4199982,395,-49.33331299,72.50012207,0,0,0,2,0,9,2.39896512,-54.614399,-38.9687996,42138.39844,277040,37.8921013,40.5626984,617.1599731,0
395,5,13.00399971,12,-0.0325,1201.660034,3995.689941,4917.470215,1330.51001,29.74054527,0.95999998,38.7000008,210,-36.31999969,233.050003,396,-48.33331299,72.50012207,0,0,0,2,0,9,2.40484524,-1.42295,-37.9286995,42215.30078,272922,46.3256989,48.6500015,508.7690125,0
396,5,13.00300026,12,-0.0284,1168.310059,4026.149902,4884.459961,1299.800049,28.78367615,0.95999998,38.9000015,200,-36.38000107,265.2099915,397,-47.33331299,72.50012207,0,0,0,2,0,9,2.42044902,-17.7178001,-37.5215988,42689.60156,265041,30.2525005,34.5262985,284.9379883,0
397,5,13.00300026,12,-0.0251,1134.920044,4056.419922,4851.560059,1269.400024,27.82983971,0.95999998,39.2000008,200,-36.56999969,297.7900085,398,-46.33331299,72.50012207,0,0,0,2,0,9,2.44577599,-129.5659943,-37.5205002,42801.80078,269849,7.82231,15.6838999,76.7493973,0
398,5,12.99699974,12,-0.0247,1034.579956,4142.689941,4753.560059,1180.369995,24.98999786,0.95999998,39.9000015,200,-37.00999832,396.9100037,399,-43.33331299,72.50012207,0,0,0,2,0,9,2.37722087,126.9769974,-36.6641998,42756.30078,262003,19.8383999,33.9547005,-149.4559937,0
399,5,12.99699974,12,-0.0249,1001.109985,4170.439941,4721.180176,1151.530029,24.05202675,0.95999998,40.0999985,200,-37.13000107,430.2099915,400,-42.33331299,72.50012207,0,0,0,2,0,9,2.34427071,-27.6002007,-36.3079987,42855.5,268932,17.8631992,30.4426003,-7.21383,0
400,5,13.00399971,12,-0.0244,967.6400147,4197.959961,4688.950195,1123.180054,23.11925697,0.95999998,40.0999985,190,-37.06999969,463.5799866,401,-41.33331299,72.50012207,0,0,0,2,0,9,2.31896019,60.6447983,-36.3403015,43051.5,263012,8.5149803,18.0224991,57.3837013,0
401,5,13.00399971,12,-0.0238,934.1799927,4225.200195,4656.899902,1095.359985,22.19234085,0.95999998,37,190,-33.90999985,497,402,-40.33331299,72.50012207,0,0,0,2,0,9,2.30128932,77.5733032,-36.7970009,43040.5,251124,11.7674999,17.0303993,109.7050018,0
402,5,12.99600029,12,-0.0235,900.7399902,4252.189941,4625.029785,1068.119995,21.27204704,0.95999998,40,190,-36.84999847,530.4500122,403,-39.33331299,72.50012207,0,0,60,2,0,9,2.26448488,29.0009003,-37.5335999,43035.69922,245843,10.1520004,10.3059998,148.7369995,0
403,5,12.99600029,12,-0.0243,867.3300171,4278.919922,4593.350098,1041.5,20.35927391,0.95999998,40.0499992,190,-36.86000061,563.9199829,404,-38.33331299,72.50012207,0,0,51.3,2,0,9,2.20854712,-67.9123993,-38.3194008,43119.89844,236957,8.76437,3.07322,205.2109985,0
404,5,13,12,-0.0252,833.960022,4305.399902,4561.879883,1015.559998,19.45507622,0.95999998,40.3499985,180,-37.13999939,597.3900147,405,-37.33331299,72.50012207,0,0,51.3,2,0,9,2.16128325,-147.6710052,-38.9541016,42903.89844,235459,24.1657009,11.5388002,297.0859985,0
405,5,13,12,-0.0263,800.6599731,4331.620117,4530.629883,989.7000122,18.56071091,0.95999998,40.0299988,180,-36.84999847,630.8599853,406,-36.33331299,72.50012207,0,0,51.3,2,0,9,2.12269306,-106.3860016,-39.3264999,42700.5,231132,30.3621998,10.3303003,346.3359985,0
406,5,12.99600029,12,-0.0278,767.4400024,4357.569824,4499.609863,964.0100098,17.67766953,0.95999998,39.5,180,-36.38000107,605.789978,407,-35.33331299,72.50012207,0,0,0,2,0,9,2.05718517,75.5565033,-39.4211006,42562,233675,40.3961983,16.1019993,830.632019,0
407,5,12.99600029,12,-0.0297,734.3200073,4383.259766,4468.839844,939.0900269,16.80773544,0.95999998,39.5,180,-36.45999908,577.9899902,408,-34.33331299,72.50012207,0,0,0,4,0,9,1.96475959,55.0786018,-39.3338013,42428.80078,240038,46.6604996,21.8647995,584.526001,0
408,5,12.99800015,12,-0.0325,701.3300171,4408.680176,4438.319824,915,15.95305634,0.95999998,39.5,170,-36.54000092,550.4899902,409,-33.33331299,72.50012207,0,0,0,4,0,9,1.87355745,116.862999,-39.2803001,42692.89844,237811,28.1039009,3.49874,750.8109741,0
409,5,12.99800015,12,-0.0373,668.4899902,4433.819824,4408.069824,891.7999878,15.11621666,0.95999998,39.4000015,170,-36.52000046,523.3499756,410,-32.33331299,72.50012207,0,0,0,4,0,9,1.78357863,106.935997,-39.6996994,42943.5,230335,19.9022999,-6.75278,928.1879883,0
410,2,12.9989996,12,-0.0396,571.25,4502.529785,4319.100098,828.2199707,12.74754906,1.54999995,43.9000015,150,-41.81999969,444.7900085,411,-29.33331299,72.50012207,0,0,0,4,0,9,1.61408865,92.8389969,-40.2719002,42831.10156,166868,-11.3880997,-43.8698997,1676.430054,0
30,2,12.9989996,12,-0.0469,607.9699707,4431.120117,4374.47998,904.5100098,13.43502903,1.54999995,47.0499992,160,-44.97999954,381.2099915,31,-29.33331299,73.50012207,0,0,0,4,0,1,1.72713542,148.1670074,-47.0686989,41146.19922,207399,-81.9863968,-130.147995,1893.609985,0
31,2,12.9989996,12,-0.0388,578.8099976,4454.120117,4347.359863,884.0999756,12.74754906,1.54999995,46.7000008,160,-45.04000092,353.5299988,32,-28.33331299,73.50012207,0,0,0,4,0,1,1.66378188,87.0833969,-43.5817986,42025.19922,156852,-49.3241997,-80.7522964,1059.180054,0
32,2,13.00399971,12,-0.0285,550.1400147,4476.850098,4320.569824,864.6199951,12.10371876,1.54999995,42.4000015,160,-41.15999985,326.2900085,33,-27.33331299,73.50012207,0,0,0,4,0,1,1.59400177,32.3403015,-39.4054985,41007.19922,125728,28.8157005,21.0244999,941.4290161,0
33,2,13.00399971,12,-0.0212,522.0599976,4474.410156,4294.120117,846.1900024,11.51086426,1.54999995,37.2000008,150,-35.97999954,299.6099853,34,-26.33331299,73.50012207,0,0,0,4,0,1,1.51779509,5.6550202,-35.6475983,38956.30078,142504,15.4026003,28.7203007,1786.599976,0
34,2,13.0010004,12,-0.0193,494.6600037,4447.930176,4268.029785,828.8900147,10.97724915,1.54999995,33.5999985,140,-32.81000137,273.6600037,35,-25.33331299,73.50012207,0,0,0,4,0,1,1.45614934,-30.3031006,-32.9975014,36573,166541,27.1345005,63.7144012,663.4260254,0
116,2,13.00300026,12,-0.0171,442.5100098,4396.009766,4216.970215,797.9199829,10.12422848,1.54999995,30.7900009,100,-30.30999947,224.2299957,117,-23.33331299,73.50012207,0,0,0,4,0,3,1.38224816,16.2831001,-29.6266994,33133.80078,134619,13.9677,89.2740021,932.4420166,0
240,1,13.00300026,12,-0.0088,415.75,4370.620117,4192.02002,784.3599853,9.82344151,1.00999999,28.8999996,100,-28.52000046,199.6699982,241,-22.33331299,73.50012207,0,0,0,4,0,7,1.39047933,14.4664001,-27.5893002,29858,146653,9.1013203,97.4742966,43.1997986,0
241,1,10.00199985,10,0.004,386.7200012,4345.609863,4167.47998,772.1799927,9.61769199,1.00999999,25.7999992,100,-25.70999908,175,242,-21.33331299,73.50012207,0,0,0,4,0,7,1.39459503,48.2919006,-25.2229004,29215.90039,155840,49.4238014,155.2059937,564.3280029,0
319,5,12.99800015,12,-0.0342,697.7299805,4360.470215,4457.680176,964.2700195,15.70031834,0.95999998,39.2000008,180,-36.22999954,465.980011,320,-32.33331299,73.50012207,0,0,0,4,0,8,1.92204177,-19.5396996,-46.8576012,42629,235741,-4.2873201,-52.0423012,1392.089966,0
320,5,13.0010004,12,-0.0442,667.4899902,4384.290039,4429.649902,944.6199951,14.91643429,0.95999998,39.5999985,170,-36.75,437.4899902,321,-31.33331299,73.50012207,0,0,0,4,0,8,1.84991419,46.9191017,-48.6547012,41990.19922,236172,24.3022003,-27.0865002,851.3930054,0
369,5,13.00300026,12,-0.0311,1417.410034,3743.449951,5095.310059,1570.869995,36.74914932,0.95999998,36,210,-35.75999832,45.63000107,370,-55.33331299,73.50012207,0,0,0,2,0,9,2.36583757,108.9599991,-33.3802986,40321.19922,240350,-1.09601,94.5954971,138.3090057,0
370,5,13.00300026,12,-0.0301,1385.959961,3773.600098,5124.120117,1540.869995,35.78407288,0.95999998,37.0999985,210,-36.18000031,74.68000031,371,-54.33331299,73.50012207,0,0,0,2,0,9,2.36583757,50.7841988,-34.6333008,39439.10156,246247,-37.7678986,35.9977989,138.3090057,0
371,5,13.00300026,12,-0.0294,1354.459961,3803.610107,5092.600098,1511.050049,34.82097244,0.95999998,38,210,-36.65999985,105.1399994,372,-53.33331299,73.50012207,0,0,0,2,0,9,2.38796806,-27.8050003,-35.6893997,40093,250826,-22.4836998,32.553299,136.3910065,0
372,5,13.00300026,12,-0.0299,1322.920044,3833.419922,5061.140137,1481.430054,33.86000443,0.95999998,38.2000008,210,-36.54000092,136.2100067,373,-52.33331299,73.50012207,0,0,0,2,0,9,2.43222928,-36.4015999,-36.2829018,41202.39844,243944,-1.46679,37.8694,371.5570068,0
373,5,12.99699974,12,-0.0322,1291.359985,3861.840088,5029.72998,1452.040039,32.90136719,0.95999998,38.5,210,-36.58000183,167.5599976,374,-51.33331299,73.50012207,0,0,0,2,0,9,2.46773887,20.0632,-36.3563995,42037.19922,247752,15.3310003,42.2450981,387.9309998,0
374,5,12.99699974,12,-0.0356,1259.77002,3890.060059,4998.390137,1422.890015,31.94526482,0.95999998,38.5999985,210,-36.47000122,198.449997,375,-50.33331299,73.50012207,0,0,0,2,0,9,2.49449635,106.8860016,-36.2322006,42480.39844,259369,14.1296997,32.4487,333.7290039,0
375,5,13.00399971,12,-0.0389,1228.160034,3918.090088,4967.129883,1394.01001,30.99193382,0.95999998,38.7999992,210,-36.5,229.4400024,376,-49.33331299,73.50012207,0,0,0,2,0,9,2.51542234,-5.2124701,-36.2601013,42519.5,269928,24.2001991,37.7943993,254.727005,0
376,5,13.00399971,12,-0.0405,1196.550049,3945.929932,4935.950195,1365.430054,30.04163742,0.95999998,38.9000015,210,-36.45999908,260.6700134,377,-48.33331299,73.50012207,0,0,0,2,0,9,2.51106071,-24.5680008,-36.5904999,42607.10156,268676,22.1520996,33.8367996,238.0879974,0
377,5,13.00300026,12,-0.0397,1164.930054,3973.560059,4904.870117,1337.160034,29.09467316,0.95999998,39.2999992,210,-36.72999954,292.0499878,378,-47.33331299,73.50012207,0,0,0,2,0,9,2.51840472,-93.2741013,-37.0517998,42841,255106,29.5342007,41.0870018,113.0849991,0
378,5,13.00300026,12,-0.0358,1133.329956,4000.97998,4873.899902,1309.23999,28.15137672,0.95999998,39.5,210,-36.83000183,323.519989,379,-46.33331299,73.50012207,0,0,0,2,0,9,2.53745461,-63.6604996,-37.2466011,42897.69922,259023,12.2826004,24.0757999,23.6273994,0
379,5,12.99499989,12,-0.03,1101.73999,4028.159912,4843.040039,1281.689941,27.21212959,0.95999998,39.5999985,210,-36.84000015,354.6700134,380,-45.33331299,73.50012207,0,0,0,2,0,9,2.53653145,-57.9192009,-37.0001984,42894.89844,267006,7.6990499,20.7854996,-32.8279991,0
380,5,12.99499989,12,-0.0238,1070.189941,4055.120117,4812.319824,1254.560059,26.27736664,0.95999998,39.9000015,200,-37.04999924,385.6000061,381,-44.33331299,73.50012207,0,0,0,2,0,9,2.51563501,-31.2590008,-36.4729996,42940.5,264177,7.8948002,23.0452995,-294.5509949,0
381,5,12.99699974,12,-0.0195,1038.670044,4081.870117,4781.72998,1227.859985,25.34758377,0.95999998,40,200,-37.09000015,416.730011,382,-43.33331299,73.50012207,0,0,0,2,0,9,2.49276352,-24.9136009,-36.0786018,42479.39844,261290,9.2287703,24.7166004,-86.7366028,0
382,5,12.99699974,12,-0.0182,1007.210022,4108.390137,4751.299805,1201.640015,24.42334938,0.95999998,40,200,-37.02999878,448.0100098,383,-42.33331299,73.50012207,0,0,0,2,0,9,2.46791673,25.9060001,-36.2028008,42287.10156,261229,0.467422,13.1731005,-176.125,0
383,5,13.00399971,12,-0.0202,975.8300171,4134.689941,4721.02002,1175.920044,23.50531769,0.95999998,40.0999985,200,-37.08000183,479.2799988,384,-41.33331299,73.50012207,0,0,0,2,0,9,2.44024062,96.3696976,-36.9646988,42787.39844,260429,6.7914901,15.9517002,-122.7659988,0
384,5,13.00399971,12,-0.0244,944.5200195,4160.75,4690.919922,1149.880005,22.59424782,0.95999998,40.0999985,200,-37.04000092,510.5100098,385,-40.33331299,73.50012207,0,0,0,2,0,9,2.4097352,55.1026993,-38.1776009,42999.39844,250628,8.2364902,13.7733002,-80.4180984,0
385,5,12.99600029,12,-0.028,913.3300171,4186.569824,4661,1124.359985,21.69101143,0.95999998,40.0999985,190,-37.02000046,541.8499756,386,-39.33331299,73.50012207,0,0,60,2,0,9,2.35906482,247.9720001,-39.4308014,42943.19922,245243,4.9177098,6.9640598,-182.996994,0
386,5,12.99600029,12,-0.0289,882.25,4212.160156,4631.279785,1099.410034,20.79663467,0.95999998,40,190,-36.90999985,573.2800293,387,-38.33331299,73.50012207,0,0,51.3,2,0,9,2.28822947,80.680603,-40.2989998,42835.39844,238566,3.13801,1.22285,341.7290039,0
387,5,13,12,-0.0262,851.3200073,4237.509766,4601.759766,1075.079956,19.91230774,0.95999998,39.9000015,190,-36.81000137,604.7700195,388,-37.33331299,73.50012207,0,0,51.3,2,0,9,2.24207449,-87.5167007,-40.6575012,42731.89844,236722,15.2749996,7.6156502,-60.8292007,0
388,5,13,12,-0.0214,820.5700073,4262.609863,4572.459961,1051.410034,19.03943253,0.95999998,39.7999992,190,-36.70999908,581.2700195,389,-36.33331299,73.50012207,0,0,51.3,2,0,9,2.22060013,201.5870056,-40.7798004,42558.19922,234574,35.9631004,19.4043007,707.7620239,0
389,5,12.99600029,12,-0.0178,789.8400269,4287.459961,4543.390137,1028.439941,18.17965889,0.95999998,39.5999985,180,-36.50999832,552.2999878,390,-35.33331299,73.50012207,0,0,0,2,0,9,2.16922784,560.5089722,-41.2206993,42462.60156,234658,37.1568985,10.6890001,1089.630005,0
390,5,12.99600029,12,-0.0183,758.9400024,4312.049805,4514.560059,1006.22998,17.33493614,0.95999998,39.5999985,180,-36.52999878,523.4199829,391,-34.33331299,73.50012207,0,0,0,2,0,9,2.08795762,-88.5009995,-42.4205017,42375.10156,234346,13.1722002,-21.5018005,1089.630005,0
391,5,12.99800015,12,-0.0244,728.2299805,4336.390137,4485.990234,984.8200073,16.50757408,0.95999998,39.4000015,180,-36.36000061,494.6300049,392,-33.33331299,73.50012207,0,0,0,2,0,9,2.00556231,-134.3370056,-44.4527016,42512.5,235397,-9.0405903,-50.9742012,819.5650024,0
392,5,13.0010004,12,-0.0492,637.5499878,4407.839844,4401.910156,924.1500244,14.15980244,0.95999998,43.2999992,170,-40.77999878,409.2200012,393,-30.33331299,73.50012207,0,0,0,4,0,9,1.78917944,113.7300034,-48.875,40995.39844,235703,6.39571,-46.4998016,1615.77002,0
23,2,13.00300026,12,-0.0355,627.6099853,4377.870117,4406.390137,966.1599731,13.50925636,1.54999995,37,170,-34.75999832,313.730011,24,-28.33331299,74.50012207,0,0,0,4,0,1,1.7592088,34.6711998,-44.792099,42451.19922,208888,-40.5410004,-78.865799,1204.390015,0
24,2,12.9989996,12,-0.0319,572.5700073,4421.009766,4356.879883,933.3300171,12.34908867,1.54999995,35.5999985,160,-33.91999817,255.5200043,25,-26.33331299,74.50012207,0,0,0,4,0,1,1.63890457,-7.6509399,-40.024601,41119.60156,207083,-39.2612,-56.0530014,923.1329956,0
25,2,12.99800015,12,-0.0366,545.7199707,4442.169922,4332.640137,918.4400024,11.85326958,1.54999995,35.25,150,-33.72999954,226.4799957,26,-25.33331299,74.50012207,0,0,0,4,0,1,1.5769707,-63.0177994,-38.1106987,38857.10156,220479,0.490741,-1.25181,906.0239868,0
26,2,12.99800015,12,-0.0413,519.4199829,4463.049805,4308.740234,904.6300049,11.42365932,1.54999995,35.25,150,-33.97000122,197.5299988,27,-24.33331299,74.50012207,0,0,0,4,0,1,1.50933361,-75.8347015,-36.5423012,37803.80078,213093,-2.9584701,12.7062998,839.5969849,0
27,2,13.00300026,12,-0.0418,493.769989,4462.160156,4285.220215,891.9400024,11.06797218,1.54999995,35.2999992,140,-34.09999847,168.7100067,28,-23.33331299,74.50012207,0,0,0,4,0,1,1.50026369,177.9179993,-35.0318985,36177.19922,215360,59.9332008,92.1734009,1522.550049,0
28,2,13.00300026,12,-0.0338,468.8800049,4438.560059,4262.060059,880.4199829,10.79351616,1.54999995,29.2000008,130,-28.34000015,140.1199951,29,-22.33331299,74.50012207,0,0,0,4,0,1,1.51262629,-56.0032997,-33.2766991,34257.39844,228880,41.2151985,91.3255997,457.2690125,0
29,2,12.99800015,12,-0.0182,444.8800049,4415.339844,4239.299805,870.1300049,10.60660172,1.54999995,28.7399998,100,-28.15999985,111.949997,30,-21.33331299,74.50012207,0,0,0,4,0,1,1.54283082,-132.0110016,-31.1151009,32657.30078,219091,24.4067993,93.9550018,97.5238037,0
104,5,13.00199985,12,-0.0443,709.5,4311.220215,4483,1022.02002,15.57241154,0.95999998,38,180,-35.25999832,401.1400147,105,-31.33331299,74.50012207,0,0,0,4,0,2,1.95707691,7.40763,-47.5387993,42041.39844,233900,-5.7126799,-39.1991005,794.2219849,0
115,1,12.99800015,12,0.0004,421.9500122,4392.5,4216.939941,861.0900269,10.51189804,1.00999999,28.0699997,100,-27.85000038,84.63999939,116,-20.33331299,74.50012207,0,0,0,6,0,3,1.76893544,77.0185013,-28.0783005,26758.59961,196862,33.3373985,123.7929993,-38.0568008,0
239,1,10.00199985,10,0.0148,400.2600098,4370.049805,4195,853.3699951,10.51189804,1.00999999,27.2299995,100,-27.27000046,59.38000107,240,-19.33331299,74.50012207,0,0,0,6,0,7,1.83111,-100.75,-24.816,21173.59961,183831,30.8453007,140.3999939,-305.5150146,0
316,5,12.99800015,12,-0.0399,736.3699951,4288.490234,4509.120117,1040.900024,16.32482719,0.95999998,38.7999992,180,-36.02000046,430.2600098,317,-32.33331299,74.50012207,0,0,0,4,0,8,2.01996708,48.1618996,-46.4838982,42496.89844,234957,-17.0926991,-45.5974998,392.2730103,0
317,5,13.00199985,12,-0.045,683.0999756,4333.689941,4457.160156,1002.700012,14.84924221,0.95999998,37,170,-34.34999847,372,318,-30.33331299,74.50012207,0,0,0,4,0,8,1.89708126,174.1309967,-47.7268982,41533,239337,5.43996,-34.1477013,1239.449951,0
318,2,13.00300026,12,-0.0412,655.6799927,4355.910156,4431.620117,983.9899902,14.15980244,1.54999995,37,170,-34.52999878,342.8599853,319,-29.33331299,74.50012207,0,0,0,4,0,8,1.83112514,49.6062012,-46.7638016,41666.19922,232135,9.5882702,-32.6997986,1562.449951,0
325,5,12.99600029,12,-0.0132,1372.040039,3648.850098,5049.700195,1621.800049,38.94226456,0.95999998,34.9700012,220,-35,7.9000001,326,-57.33331299,74.50012207,0,0,0,2,0,9,2.63630009,129.5370026,-27.6877003,40956.89844,226798,-0.678309,114.7080002,-155.9960022,0
