FID,thermo_tecto_age,thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,heat_prod_provinces,thickness_crust,d_2_young_rift,lon,lat,GHF,upper_mantle_vel_structure,rock_type,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
912,2.0,10.0,10.0,-0.0016,1705.26,1723.97,1688.51,1905.73,18.6681547,1.980000019,47.0299988,422.34,-85.33331299,33.50012207,34.2212982,3.0,2.0,1.74572933,-43.053299,-44.846199,223248.0,99.165802,333.4700012
913,2.0,10.0,10.0,-0.003,1686.2,1667.24,1663.71,1960.38,19.65960325,1.980000019,40.1599998,478.84,-84.33331299,33.50012207,38.5401993,3.0,2.0,1.76273811,-80.5576019,-39.7738991,222290.0,90.1647034,279.0580139
914,1.0,15.0,14.0,-0.0099,1560.6,1680.84,1782.89,1158.93,7.90569415,1.00999999,39.8300018,453.08,-96.33331299,33.50012207,56.351799,2.0,3.0,2.08248782,157.4170074,-28.7600994,86909.89844,128.9019928,206.4539948
915,1.0,8.004,9.0,-0.005,1802.27,1868.86,1999.3,1385.03,10.79351657,1.00999999,28.4899998,214.82,-93.33331299,33.50012207,64.4662018,2.0,3.0,1.95991182,-101.0070038,-29.8854008,80280.10156,120.9219971,111.6969986
916,2.0,9.001,9.0,0.0231,1794.62,1914.5,1784.37,1726.25,15.70031847,1.980000019,42.0900002,258.04,-88.33331299,33.50012207,49.8232994,4.0,3.0,1.85342753,123.064003,-33.2619019,191857.0,119.0019989,61.1046982
917,2.0,9.001,9.0,0.0231,1794.62,1914.5,1784.37,1726.25,15.70031847,1.980000019,42.0900002,258.04,-89.33331299,33.50012207,55.5262985,4.0,3.0,1.89187253,2.26162,-31.1159,184845.0,114.5049973,141.8549957
918,2.0,9.996,10.0,-0.0055,1663.8,1522.82,1582.83,2036.63,21.78302091,1.980000019,34.8600006,693.87,-81.33331299,33.50012207,50.4864006,3.0,3.0,1.69078195,-3.76876,-29.8397007,188381.0,113.1320038,98.5579987
919,1.0,7.997,9.0,-0.0107,1641.06,1740.22,1875.37,1240.45,8.860022573,1.00999999,32.0999985,367.82,-95.33331299,33.50012207,60.786499,2.0,3.0,2.01864696,149.852005,-34.1272011,72648.89844,134.6230011,139.6880035
920,1.0,8.999,9.0,0.015699999,1926.52,2008.51,1917.78,1527.19,12.74754878,1.00999999,32.3600006,149.05,-92.33331299,33.50012207,64.7771988,4.0,3.0,1.94812059,-103.4489975,-31.9020004,81379.39844,132.5169983,48.3891983
921,1.0,8.999,9.0,0.025,1878.32,2055.26,1872.08,1593.57,13.72953022,1.00999999,34.4199982,146.06,-91.33331299,33.50012207,63.4216995,4.0,3.0,1.93444252,-139.7749939,-29.4475002,100005.0,136.951004,40.8074989
922,1.0,10.0,10.996,-0.064000003,2627.75,214.63,1880.78,68.13,12.74754878,1.629999995,47.7599983,82.86,-70.33331299,-17.5,85.9894028,3.0,3.0,1.54554379,-17.3223,-52.5377007,131422.0,-62.5012016,2212.75
923,6.0,12.503,13.0,-0.0045,2697.22,2617.36,3410.04,2131.17,17.8465683,1.080000043,40.3300018,2420.77,-46.33331299,-18.5,53.8157005,2.0,3.0,2.39156747,-5.4203601,-41.1291008,219488.0,35.1189995,929.5700073
924,3.0,12.997,12.0,-0.0154,2580.79,2906.33,3652.39,2289.92,14.71393897,1.179999948,36.9900017,2714.03,-43.33331299,-18.5,58.4684982,2.0,3.0,2.32922196,32.0820999,-44.5619011,214936.0,46.9659996,1145.969971
925,1.0,15.003,14.0,0.0096,3239.74,938.01,2594.32,584.34,19.03943276,1.769999981,40.0,726.5,-63.33331299,-18.5,47.2501984,3.0,3.0,1.13240588,9.8189297,-59.5321999,197083.0,27.9627991,920.8410034
926,1.0,15.003,14.0,0.0096,3239.74,938.01,2594.32,584.34,19.03943276,1.769999981,40.0,726.5,-62.33331299,-18.5,53.7052002,6.0,3.0,1.12384903,6.6173301,-38.7041016,160539.0,72.5983963,332.6700134
927,1.0,12.499,13.0,-0.0036,2999.03,2284.98,3396.94,1888.61,20.65187643,1.24000001,40.8800011,2088.73,-49.33331299,-18.5,64.6147995,2.0,1.0,2.24502444,-64.4885025,-38.4519997,213914.0,58.2076988,493.1000061
928,6.0,12.998,12.0,-0.0109,2644.77,2802.78,3602.71,2228.38,15.70031847,1.080000043,38.25,2609.78,-44.33331299,-18.5,63.0466003,2.0,3.0,2.3275609,29.5100994,-40.3392982,227221.0,59.8494987,579.3469849
929,1.0,19.999,20.0,-0.020099999,2987.26,531.49,2265.05,200.95,15.44344521,1.629999995,66.9199982,305.99,-66.33331299,-18.5,101.1019974,3.0,3.0,1.36773503,12.0158997,-78.0279007,143579.0,-199.7619934,3875.129883
930,6.0,12.998,12.0,-0.0118,2732.92,2783.06,3696.62,2208.57,15.5724115,1.080000043,43.0,2582.18,-45.33331299,-19.5,53.3889008,2.0,3.0,2.28885555,-12.7531004,-45.0615005,210799.0,42.4233017,671.1129761
931,1.0,15.003,14.0,-0.0053,3236.35,1972.53,3311.26,1585.44,23.6326046,1.24000001,45.8499985,1776.56,-52.33331299,-18.5,64.0906982,2.0,3.0,1.9920795,-19.1592007,-37.1282997,226311.0,52.3562012,763.3950195
932,1.0,15.003,14.0,-0.0173,3095.71,811.75,2581.8,459.34,17.73414785,1.629999995,44.9099998,616.05,-63.33331299,-19.5,50.2812996,3.0,3.0,1.0193063,6.6363502,-64.9559021,144375.0,0.787697,1289.630005
933,3.0,12.997,12.0,-0.0187,2612.79,2990.25,3706.31,2331.82,13.58307771,1.179999948,39.6699982,2782.98,-42.33331299,-19.5,43.8769989,2.0,1.0,2.27486682,10.3596001,-43.5220985,197413.0,41.8289986,388.7420044
934,6.0,12.998,12.0,-0.0118,2732.92,2783.06,3696.62,2208.57,15.5724115,1.080000043,43.0,2582.18,-44.33331299,-19.5,55.3012009,2.0,3.0,2.297369,-20.9204998,-37.5578995,222610.0,57.2641983,779.5390015
935,1.0,12.499,13.0,-0.0025,3004.02,2368.69,3536.62,1962.76,19.55760722,1.24000001,42.9900017,2177.55,-48.33331299,-19.5,62.5215988,2.0,3.0,2.21240377,38.9990997,-40.2318993,236635.0,25.7399006,758.7020264
936,1.0,20.001,22.0,-0.022500001,2821.4,196.71,2116.61,119.28,12.34908904,1.629999995,53.0,12.95,-69.33331299,-19.5,103.5090027,3.0,1.0,1.61464465,33.1395988,-41.2182007,115093.0,-48.1766014,2421.02002
937,1.0,14.997,14.0,0.0148,3229.24,1123.37,2827.78,759.21,20.55480479,1.769999981,31.4200001,927.64,-61.33331299,-19.5,79.1059036,3.0,3.0,0.96167827,-38.1820984,-28.2353992,94882.5,134.4120026,307.4809875
938,1.0,13.999,14.0,-0.0164,2993.69,800.62,2649.66,446.33,17.39252713,1.629999995,41.1699982,605.11,-64.33331299,-20.5,54.0373993,3.0,3.0,1.08809805,-9999.0,-58.3095016,104115.0,-37.8418007,1965.099976
939,1.0,14.998,14.0,0.011,3229.65,2146.15,3578.84,1742.49,21.50581317,1.24000001,45.0499992,1948.51,-50.33331299,-20.5,57.4620018,2.0,3.0,2.10705328,-11.8086996,-34.1918983,236520.0,74.8902969,429.678009
940,3.0,12.997,12.0,-0.0187,2612.79,2990.25,3706.31,2331.82,13.58307771,1.179999948,39.6699982,2782.98,-43.33331299,-19.5,51.3983002,2.0,2.0,2.28495073,21.8957005,-45.7853012,215478.0,62.6783981,861.8740234
941,1.0,13.999,14.0,0.0147,3037.16,904.0,2732.21,540.69,18.34393633,1.769999981,40.0,709.35,-62.33331299,-20.5,64.3403015,3.0,3.0,0.97631168,-24.3754997,-34.4067993,113065.0,93.8767014,429.6419983
942,1.0,12.499,13.0,0.0061,3076.97,2265.12,3502.65,1863.94,20.55480479,1.24000001,43.2299995,2073.3,-49.33331299,-19.5,65.2468033,2.0,3.0,2.16365266,38.7403984,-34.3736992,244389.0,93.9229965,554.8120117
943,1.0,12.496,13.0,-0.0027,3017.3,2456.85,3579.33,2009.45,18.50675552,1.24000001,43.2900009,2249.69,-47.33331299,-20.5,55.2388992,2.0,3.0,2.18268061,34.3801994,-37.7424011,242329.0,71.3835983,850.9910278
944,6.0,12.5,13.0,-0.0165,2763.24,2870.77,3589.36,2255.41,14.50861813,1.080000043,40.75,2652.18,-43.33331299,-20.5,48.3837013,2.0,2.0,2.23132133,-221.4109955,-42.0032997,218227.0,71.7025986,1035.52002
945,3.0,10.004,11.0,-0.0242,2653.96,3077.2,3602.98,2364.85,12.509996,1.179999948,35.0200005,2854.03,-41.33331299,-20.5,38.8946991,2.0,2.0,2.25403404,30.6133003,-39.5141983,184888.0,105.1969986,760.6350098
946,1.0,13.004,13.0,0.0062,3086.01,2353.3,3580.51,1947.3,19.5064092,1.24000001,44.2400017,2149.42,-48.33331299,-20.5,57.4642982,2.0,3.0,2.15360188,27.9967003,-35.1114006,250903.0,64.9260025,513.0469971
947,3.0,10.004,11.0,-0.0242,2653.96,3077.2,3602.98,2364.85,12.509996,1.179999948,35.0200005,2854.03,-42.33331299,-20.5,43.3871002,2.0,2.0,2.21329379,-69.1194992,-39.0840988,165745.0,79.7521973,787.4990234
948,1.0,15.003,15.0,0.023499999,3082.75,1007.24,2816.49,636.36,19.30025907,1.769999981,41.0,813.59,-61.33331299,-20.5,76.899498,3.0,3.0,0.91099554,-20.9204006,-31.1385994,74313.39844,110.8960037,273.9649963
949,1.0,13.999,14.0,-0.0164,2993.69,800.62,2649.66,446.33,17.39252713,1.629999995,41.1699982,605.11,-63.33331299,-20.5,51.3232994,3.0,3.0,1.0220387,13.3291998,-56.2400017,96997.60156,1.63561,1168.98999
950,1.0,15.0,15.0,0.0022,3434.32,1731.77,3402.83,1334.54,25.50490149,1.24000001,38.7799988,1541.91,-54.33331299,-20.5,62.0694008,4.0,1.0,1.63473725,17.1959991,-34.7496986,116675.0,78.986702,616.651001
951,1.0,14.998,14.0,0.0113,3304.51,2042.56,3552.14,1640.27,22.50555487,1.24000001,47.2400017,1847.67,-51.33331299,-20.5,55.3684998,2.0,3.0,2.1444149,6.3018098,-32.9562988,223088.0,72.9735031,333.1470032
952,1.0,13.004,13.0,0.0062,3086.01,2353.3,3580.51,1947.3,19.5064092,1.24000001,44.2400017,2149.42,-49.33331299,-20.5,58.912899,2.0,3.0,2.11552072,19.3094997,-34.355999,254624.0,80.5863037,482.2799988
953,6.0,12.499,13.0,-0.013,2822.6,2767.39,3585.38,2194.12,15.50806242,1.080000043,40.9099998,2551.39,-44.33331299,-20.5,52.9145012,2.0,1.0,2.23344994,-48.6893997,-36.6962013,219232.0,78.0445023,922.0949707
954,1.0,19.997,20.0,-0.022500001,2873.17,488.56,2414.13,164.12,14.57737974,1.629999995,73.3799973,292.35,-66.33331299,-20.5,91.5593033,3.0,3.0,1.31491745,7.7733102,-74.9873962,185145.0,-226.4530029,3887.850098
955,4.0,16.004,15.0,0.0156,3231.31,1317.51,3061.36,931.3,22.19234102,1.769999981,41.0,1126.25,-59.33331299,-20.5,94.7493973,6.0,3.0,0.80329067,2.6335001,-27.5256996,92928.89844,177.0079956,116.9889984
956,3.0,12.499,13.0,-0.0186,2913.68,2752.41,3474.13,2180.82,15.50806242,1.179999948,38.4599991,2524.88,-44.33331299,-21.5,55.5946999,4.0,2.0,2.16559505,45.1996002,-42.2024994,228020.0,56.4098015,1108.099976
957,1.0,13.999,14.0,-0.0071,2892.31,791.08,2720.23,432.16,17.10263138,1.629999995,38.0,601.1,-63.33331299,-21.5,51.8381996,3.0,3.0,1.14060283,-9999.0,-40.0018005,91594.70313,9.0450497,677.7490234
958,1.0,14.998,14.0,0.0132,3309.04,2135.73,3470.62,1728.47,21.50581317,1.24000001,43.8499985,1919.8,-50.33331299,-21.5,56.1783981,2.0,3.0,2.03196573,-21.6525002,-32.8219986,233833.0,72.9394989,440.45401
959,1.0,12.496,13.0,-0.0016,3101.84,2444.15,3468.01,1997.35,18.50675552,1.24000001,42.5600014,2221.94,-47.33331299,-21.5,60.2058983,2.0,3.0,2.14813685,-27.2973003,-38.6711998,246027.0,58.4962997,704.9650269
960,3.0,12.5,13.0,-0.018100001,2802.32,2957.79,3484.14,2303.23,13.50925609,1.179999948,41.2400017,2727.11,-42.33331299,-21.5,47.0270004,4.0,2.0,2.17455125,14.9808998,-41.7055016,162543.0,105.5110016,256.7049866
961,1.0,13.004,13.0,0.0094,3169.53,2341.36,3469.22,1932.8,19.5064092,1.24000001,43.0299988,2121.11,-48.33331299,-21.5,58.4775009,2.0,3.0,2.11857057,26.4081001,-36.1169014,241498.0,64.0990982,582.7119751
962,1.0,19.997,20.0,-0.019099999,2772.51,480.4,2492.6,184.17,14.23024947,1.629999995,72.25,290.41,-66.33331299,-21.5,88.8061981,3.0,3.0,1.23725748,8.5249596,-74.3563004,199943.0,-256.5490112,4285.790039
963,1.0,20.998,24.0,-0.0033,2672.38,273.25,2353.34,53.53,12.34908904,1.629999995,66.1299973,83.27,-68.33331299,-21.5,104.9440002,1.0,3.0,1.48495245,10.4090996,-76.2257004,145504.0,-195.5679932,3784.719971
964,3.0,12.496,13.0,-0.011,3036.53,2546.92,3468.79,2058.48,17.5071414,1.179999948,41.5099983,2322.85,-46.33331299,-21.5,60.5129013,2.0,2.0,2.16051555,10.6808996,-39.2402992,243183.0,76.4745026,914.0130005
965,3.0,10.004,11.0,-0.0232,2751.39,3060.44,3492.07,2364.45,12.509996,1.179999948,39.7000008,2828.27,-41.33331299,-21.5,45.5032997,4.0,2.0,2.19884396,9.46593,-36.3862,162497.0,135.0059967,129.5930023
966,1.0,13.999,14.0,0.0147,2936.87,894.63,2800.3,524.78,18.069311,1.769999981,40.0,704.63,-62.33331299,-21.5,64.4252014,6.0,3.0,1.05547404,0.489338,-29.5009003,96289.5,105.6119995,288.0140076
967,1.0,14.001,14.0,0.015900001,3446.92,1929.15,3474.23,1524.48,23.50531855,1.24000001,40.0,1719.12,-52.33331299,-21.5,53.1320992,2.0,3.0,1.92173457,-16.5398006,-31.0356998,206587.0,79.0952988,343.1520081
968,1.0,13.004,13.0,0.0152,3238.27,2238.55,3470.95,1830.6,20.50609665,1.24000001,43.4799995,2020.39,-49.33331299,-21.5,58.2270012,2.0,3.0,2.07181692,-2.4300001,-34.5059013,224403.0,83.8602982,404.2449951
969,1.0,15.003,15.0,0.019099999,2983.56,998.17,2882.17,620.13,19.03943276,1.769999981,41.0,807.99,-61.33331299,-21.5,74.8175964,6.0,3.0,0.94295347,-10.1436996,-31.9955997,83335.0,102.2860031,219.6900024
970,1.0,14.001,14.0,0.0119,3391.78,1825.81,3478.46,1422.68,24.50510151,1.24000001,39.9300003,1618.74,-54.33331299,-21.5,58.107399,4.0,1.0,1.6159271,-24.3547993,-33.2104988,133962.0,80.2197037,370.2969971
971,1.0,16.004,15.0,0.022500001,3082.96,1205.22,3049.39,816.76,20.98809186,1.769999981,41.0,1014.74,-60.33331299,-21.5,81.8524017,6.0,3.0,0.80304116,14.8853998,-35.3555984,90150.79688,156.223999,158.3500061
972,1.0,13.004,13.0,0.0094,3169.53,2341.36,3469.22,1932.8,19.5064092,1.24000001,43.0299988,2121.11,-48.33331299,-22.5,59.3017998,2.0,3.0,2.05485368,17.9501991,-38.5503006,233450.0,58.8007011,558.7689819
973,1.0,12.495,13.01,-0.0063,3187.9,2432.84,3356.69,1989.26,18.56071119,1.24000001,42.3199997,2199.26,-47.33331299,-22.5,63.2350998,2.0,3.0,2.09212399,-44.9393005,-39.1446991,185920.0,59.1938019,593.5579834
974,3.0,9.995,11.01,-0.027000001,2876.92,2842.65,3367.0,2233.0,14.57737974,1.179999948,37.6599998,2604.01,-43.33331299,-22.5,57.9454994,4.0,2.0,2.13684011,59.3199997,-39.4124985,196159.0,106.4440002,409.5639954
975,1.0,14.0,13.0,0.019099999,3353.66,1919.94,3363.0,1513.09,23.54782368,1.24000001,45.6300011,1694.04,-52.33331299,-22.5,53.5409012,2.0,3.0,1.85013056,16.3959007,-30.1686001,222063.0,84.2545013,337.9559937
976,1.0,15.003,14.0,0.016000001,3411.21,2022.57,3360.07,1615.03,22.54994457,1.24000001,42.0499992,1794.96,-51.33331299,-22.5,54.9460983,2.0,3.0,1.92012823,32.7279015,-32.5522003,222485.0,73.5690002,421.3559875
977,3.0,12.495,13.01,-0.017000001,3124.69,2535.33,3357.49,2050.42,17.56416807,1.179999948,42.4900017,2300.43,-46.33331299,-22.5,65.8391037,2.0,2.0,2.12383842,52.915699,-39.1026993,157642.0,46.2540016,1104.479981
978,1.0,21.003,24.0,-0.0005,2575.91,275.73,2439.47,72.29,12.02081528,1.629999995,64.7099991,81.54,-69.33331299,-22.5,65.7437973,3.0,3.0,1.43296695,-0.485155,-33.4278984,77421.60156,22.2621002,1331.530029
979,1.0,15.003,14.0,0.0066,3242.87,1714.62,3372.77,1309.49,25.54407955,1.24000001,41.0,1492.52,-54.33331299,-22.5,57.9417,4.0,3.0,1.54784548,-1.69731,-35.0018997,148890.0,77.9662018,375.4790039
980,1.0,15.003,14.0,0.0111,3390.07,2125.18,3359.31,1717.03,21.55226206,1.24000001,43.0,1895.96,-50.33331299,-22.5,56.4220009,2.0,1.0,1.96339405,5.0474701,-35.5945015,252844.0,60.6188011,530.427002
981,3.0,9.996,11.0,-0.032699998,2960.28,2740.24,3362.86,2172.29,15.5724115,1.179999948,39.0699997,2502.81,-44.33331299,-22.5,63.6427002,4.0,2.0,2.13166761,6.25597,-45.7709999,206011.0,69.899498,719.1069946
982,1.0,12.998,12.0,0.0095,3321.31,2227.76,3359.64,1819.08,20.55480479,1.24000001,42.7400017,1997.01,-49.33331299,-22.5,58.7263985,2.0,3.0,2.00608134,34.644001,-36.3886986,235714.0,66.1231995,555.2420044
983,1.0,20.496,22.0,-0.023800001,2668.5,481.39,2573.37,137.03,13.94632568,1.629999995,62.0,286.97,-66.33331299,-22.5,87.2815018,3.0,1.0,1.24012315,9.44662,-88.6343002,177863.0,-250.2369995,4285.5
984,1.0,20.001,20.0,0.0035,2748.18,687.03,2717.71,317.42,15.89024858,1.629999995,41.5,487.77,-64.33331299,-22.5,49.3050995,3.0,3.0,1.24575484,16.3409004,-44.5075989,76533.0,-38.2344017,898.3740234
985,3.0,9.996,11.0,-0.0297,3044.36,2637.8,3359.42,2111.6,16.56804153,1.179999948,41.1800003,2401.61,-45.33331299,-22.5,68.4925003,2.0,2.0,2.1396625,-35.2682991,-43.5362015,174091.0,65.8067017,1307.729981
986,1.0,13.999,14.0,0.0243,2885.19,995.44,2950.4,605.6,18.82817038,1.769999981,41.0,788.7,-61.33331299,-22.5,76.8743973,6.0,3.0,0.94241929,22.9510994,-30.5778008,80449.89844,113.5879974,202.2220001
987,1.0,13.999,14.0,0.0262,2935.09,1098.23,3031.61,704.31,19.81161276,1.769999981,41.0,889.57,-60.33331299,-22.5,80.2149963,6.0,3.0,0.78730482,31.2742996,-33.5242004,86169.5,147.3480072,154.3370056
988,1.0,9.995,11.01,-0.024900001,2794.35,2945.02,3373.08,2293.75,13.58307771,1.179999948,30.3299999,2705.21,-42.33331299,-22.5,52.4473,4.0,2.0,2.15517998,52.2237015,-36.5399017,173879.0,124.2450027,739.8239746
989,1.0,1.7,2.3,-0.014,2476.29,70.05,2317.83,257.35,10.12422837,1.629999995,28.7700005,65.14,-70.33331299,-23.5,31.780899,3.0,3.0,1.71387994,-8.9693604,-17.8022995,60584.39844,193.5820007,459.3370056
990,1.0,15.003,14.0,0.0129,3320.0,2017.36,3248.77,1610.01,22.63846285,1.24000001,41.8100014,1777.03,-51.33331299,-23.5,55.4277,2.0,1.0,1.93953335,17.2856998,-33.5646019,250458.0,71.3750992,738.1140137
991,1.0,15.003,14.0,0.0067,3379.88,2119.14,3247.99,1711.0,21.64486082,1.24000001,43.25,1878.23,-50.33331299,-23.5,58.2691994,2.0,1.0,1.9013381,41.3268013,-36.0642014,259008.0,53.6959991,646.0130005
992,1.0,15.003,14.0,0.01,3148.54,1711.87,3261.69,1307.05,25.62225595,1.24000001,41.0,1473.49,-54.33331299,-23.5,58.200901,2.0,3.0,1.43049264,-82.9634018,-33.4747009,158595.0,77.3392029,335.4660034
993,1.0,15.003,14.0,0.0129,3320.0,2017.36,3248.77,1610.01,22.63846285,1.24000001,41.8100014,1777.03,-52.33331299,-23.5,53.6624985,2.0,3.0,1.85482848,18.6147003,-31.7921009,245709.0,75.7193985,355.9299927
994,1.0,12.998,12.0,-0.0039,3240.68,2322.62,3246.64,1913.22,19.65960325,1.24000001,40.0099983,2080.63,-48.33331299,-23.5,63.0676994,2.0,3.0,1.96245122,-30.3162003,-39.7603989,228284.0,54.5429001,618.5109863
995,1.0,15.003,14.0,0.0043,3094.4,1609.81,3269.54,1206.0,24.62722071,1.24000001,41.0,1372.35,-55.33331299,-23.5,62.232399,4.0,3.0,1.20463634,-73.5554962,-33.973999,131181.0,95.2496033,470.3429871
996,1.0,9.996,11.0,-0.0295,2982.07,2627.62,3248.15,2105.72,16.68831927,0.779999971,34.9399986,2384.14,-45.33331299,-23.5,74.8899002,4.0,1.0,2.1396625,76.2482986,-42.4070015,104773.0,80.7930984,670.0960083
997,1.0,13.999,14.0,0.027799999,2838.84,1099.8,3099.93,702.87,19.65960325,1.769999981,41.0,867.81,-60.33331299,-23.5,82.2809982,6.0,3.0,0.77888119,5.3891201,-33.6475983,84087.39844,143.4309998,144.9669952
998,1.0,13.999,14.0,0.0277,2787.73,997.97,3021.01,601.07,18.6681547,1.769999981,41.0,767.39,-61.33331299,-23.5,81.9021988,6.0,3.0,0.90939295,4.5250502,-31.4428997,79477.29688,144.0709991,179.6529999
999,3.0,16.004,15.0,0.0072,3041.9,1507.74,3279.56,1105.16,23.6326046,1.600000024,41.0,1271.27,-56.33331299,-23.5,62.8991013,4.0,3.0,1.02877867,26.6350994,-30.4736004,108595.0,135.4109955,202.5169983
1000,3.0,12.495,13.01,-0.0206,3067.76,2525.99,3246.18,2045.08,17.67766953,1.179999948,35.1699982,2282.98,-46.33331299,-23.5,69.3423996,4.0,2.0,2.12383842,55.0632019,-42.7402992,84017.60156,83.2444992,800.8319702
1001,1.0,8.999,9.0,0.025,1878.32,2055.26,1872.08,1593.57,13.72953022,1.00999999,34.4199982,146.06,-90.33331299,33.50012207,59.9141998,4.0,3.0,1.91887748,53.0849991,-29.7975006,120268.0,141.5220032,32.8828011
1002,1.0,16.003,16.0,-0.0081,1403.24,1573.84,1597.8,1000.49,6.041522987,1.440000057,41.7700005,533.2,-99.33331299,33.50012207,47.0331001,4.0,3.0,2.00741482,58.9570007,-31.9120007,184358.0,77.5699997,440.1520081
1003,2.0,9.998,10.0,-0.0023,1672.86,1614.54,1635.51,1983.52,20.65187643,1.980000019,37.9799995,544.77,-83.33331299,33.50012207,45.528801,3.0,2.0,1.75477064,-96.0490036,-34.7775993,223056.0,142.4700012,171.9700012
1004,2.0,9.998,10.0,-0.0034,1665.36,1566.25,1606.33,2009.77,21.64486082,1.980000019,37.1300011,617.12,-82.33331299,33.50012207,50.3513985,3.0,3.0,1.72182691,-156.1170044,-30.2122993,231616.0,134.0180054,144.1119995
1005,1.0,9.0,9.001,-0.063900001,166.71,972.97,80.73,274.94,4.527692569,1.440000057,29.7099991,23.25,-117.333313,33.50012207,71.6313019,5.0,1.0,0.516675,-13.3576002,-27.5461998,81758.0,125.2409973,285.5849915
1006,1.0,10.0,9.998,-0.0504,339.69,1373.94,392.06,311.72,6.670832032,1.440000057,26.25,221.8,-111.333313,33.50012207,77.1315002,5.0,3.0,0.3536078,-30.2138996,-31.4283009,56620.0,33.2468987,639.5209961
1007,1.0,10.0,9.998,-0.063000001,579.18,1377.99,670.53,354.78,5.14781507,1.440000057,37.0099983,59.11,-108.333313,33.50012207,84.7759018,5.0,1.0,0.48514089,99.2636032,-53.1301003,52780.19922,-105.689003,2518.340088
1008,1.0,7.997,9.0,-0.0081,1721.91,1803.01,1967.81,1316.14,9.823441352,1.00999999,26.8299999,286.78,-94.33331299,33.50012207,64.046402,2.0,3.0,1.98342061,-77.0444031,-29.7199001,77356.89844,129.2409973,93.0903015
1009,1.0,9.0,9.002,-0.0451,193.79,1229.3,206.62,263.85,6.363961031,1.440000057,26.9799995,129.41,-114.333313,33.50012207,84.8299026,5.0,3.0,0.50564247,-8.8225899,-26.0156994,50480.69922,88.7798004,282.177002
1010,1.0,9.0,9.002,-0.047499999,268.9,1300.62,299.29,292.04,6.519202405,1.440000057,26.75,156.43,-112.333313,33.50012207,80.2452011,5.0,3.0,0.40255624,70.4196014,-28.0401001,52766.0,76.8968964,447.4849854
1011,2.0,10.001,10.0,0.0016,1729.84,1784.32,1715.31,1843.63,17.67766953,1.980000019,40.8100014,376.82,-86.33331299,33.50012207,36.6352997,3.0,3.0,1.76146996,250.401001,-40.3167,205002.0,99.7005005,163.8650055
1012,2.0,9.998,10.0,-0.0023,1672.86,1614.54,1635.51,1983.52,20.65187643,1.980000019,37.9799995,544.77,-84.33331299,32.50012207,38.6125984,3.0,3.0,1.77811933,-153.4190063,-36.6315994,224589.0,152.0310059,170.548996
1013,2.0,10.001,10.0,0.0106,1759.72,1847.94,1747.35,1784.3,16.68831927,1.980000019,39.9000015,310.22,-87.33331299,33.50012207,43.5710983,4.0,3.0,1.80996001,33.9872017,-32.3848,187140.0,115.1480026,146.2250061
1014,1.0,10.0,9.998,-0.060899999,495.12,1395.63,577.7,338.41,6.041522987,1.440000057,34.3499985,148.73,-109.333313,33.50012207,80.9592972,5.0,3.0,0.37740976,183.6640015,-49.4355011,70835.89844,-78.5406036,2112.879883
1015,1.0,13.996,15.0,-0.0298,843.86,1366.96,948.94,473.64,2.915475947,1.440000057,42.9099998,43.09,-105.333313,33.50012207,64.8507004,5.0,3.0,0.84637994,342.7059937,-41.8791008,96560.89844,-27.8577003,2113.860107
1016,1.0,9.0,9.002,-0.0451,193.79,1229.3,206.62,263.85,6.363961031,1.440000057,26.9799995,129.41,-113.333313,33.50012207,83.7108002,5.0,3.0,0.46882874,-8.9445896,-26.9211006,49784.89844,71.4585037,398.3909912
1017,1.0,10.0,9.998,-0.054499999,415.3,1419.89,484.87,333.02,6.964194139,1.440000057,34.0999985,240.88,-110.333313,33.50012207,77.4301987,5.0,3.0,0.33356538,286.8380127,-39.6613007,74091.29688,-10.1821003,1275.130005
1018,2.0,10.001,10.0,0.0047,1623.76,1703.1,1610.13,1770.92,17.8465683,1.980000019,44.4000015,455.5,-86.33331299,32.50012207,39.1105003,4.0,3.0,1.73139501,-30.1226997,-42.9029007,176152.0,125.4169998,77.4731979
1019,2.0,10.001,10.0,0.0118,1655.86,1770.31,1644.56,1712.8,16.86712779,1.980000019,43.4900017,400.8,-87.33331299,32.50012207,44.7472992,4.0,3.0,1.76219499,316.947998,-40.7615013,150674.0,111.822998,60.3339996
1020,2.0,9.998,10.0,-0.0026,1562.29,1522.37,1531.45,1901.51,20.79663434,1.980000019,38.4099998,624.08,-83.33331299,32.50012207,43.0563011,3.0,3.0,1.78409183,-97.0283966,-30.9267998,201930.0,139.3439941,109.9810028
1021,1.0,16.003,16.0,-0.0081,1403.24,1573.84,1597.8,1000.49,6.041522987,1.440000057,41.7700005,533.2,-98.33331299,32.50012207,49.2937012,4.0,3.0,1.89596069,98.5667038,-34.8437996,138106.0,53.1114998,403.3850098
1022,1.0,16.003,16.0,-0.0009,1265.05,1430.22,1516.6,937.99,5.700877126,1.440000057,41.0,394.96,-99.33331299,32.50012207,46.1792984,4.0,3.0,1.7894181,119.8519974,-35.0189018,167388.0,42.6209984,530.0490112
